Date,Close_TATACHEM,Close_TATASTEEL,Close_TATACOMM,Close_TCS,Close_TATAMOTORS
2003-05-12,68.1,,,,
2003-05-13,70.0,,,,
2003-05-14,71.25,,,,
2003-05-15,71.9,,,,
2003-05-16,71.7,,,,
2003-05-19,72.25,,,,
2003-05-20,72.9,,,,
2003-05-21,73.8,,,,
2003-05-22,74.85,,,,
2003-05-23,74.75,,,,
2003-05-26,77.5,,,,
2003-05-27,75.25,,,,
2003-05-28,76.5,,,,
2003-05-29,72.15,,,,
2003-05-30,69.8,,,,
2003-06-02,67.6,,,,
2003-06-03,65.95,,,,
2003-06-04,66.95,,,,
2003-06-05,67.45,,,,
2003-06-06,68.2,,,,
2003-06-09,68.8,,,,
2003-06-10,68.05,,,,
2003-06-11,67.45,,,,
2003-06-12,67.0,,,,
2003-06-13,66.6,,,,
2003-06-16,67.1,,,,
2003-06-17,67.95,,,,
2003-06-18,68.8,,,,
2003-06-19,69.0,,,,
2003-06-20,72.4,,,,
2003-06-23,73.0,,,,
2003-06-24,73.35,,,,
2003-06-25,74.6,,,,
2003-06-26,74.45,,,,
2003-06-27,76.2,,,,
2003-06-30,74.5,,,,
2003-07-01,78.15,,,,
2003-07-02,81.35,,,,
2003-07-03,78.65,,,,
2003-07-04,78.1,,,,
2003-07-07,78.05,,,,
2003-07-08,75.6,,,,
2003-07-09,76.05,,,,
2003-07-10,74.25,,,,
2003-07-11,74.85,,,,
2003-07-14,75.4,,,,
2003-07-15,76.8,,,,
2003-07-16,77.6,,,,
2003-07-17,75.3,,,,
2003-07-18,73.1,,,,
2003-07-21,72.95,,,,
2003-07-22,72.4,,,,
2003-07-23,73.25,,,,
2003-07-24,76.0,,,,
2003-07-25,75.65,,,,
2003-07-28,76.55,,,,
2003-07-29,75.95,,,,
2003-07-30,77.0,,,,
2003-07-31,79.15,,,,
2003-08-01,78.8,,,,
2003-08-04,83.3,,,,
2003-08-05,82.55,,,,
2003-08-06,81.6,,,,
2003-08-07,84.35,,,,
2003-08-08,89.0,,,,
2003-08-11,91.95,,,,
2003-08-12,88.85,,,,
2003-08-13,89.1,,,,
2003-08-14,94.75,,,,
2003-08-18,97.0,,,,
2003-08-19,93.75,,,,
2003-08-20,95.15,,,,
2003-08-21,93.15,,,,
2003-08-22,93.3,,,,
2003-08-25,88.85,,,,
2003-08-26,92.15,,,,
2003-08-27,93.4,,,,
2003-08-28,93.5,,,,
2003-08-29,92.7,,,,
2003-09-01,92.95,,,,
2003-09-02,91.8,,,,
2003-09-03,95.05,,,,
2003-09-04,96.4,,,,
2003-09-05,95.1,,,,
2003-09-08,95.3,,,,
2003-09-09,93.55,,,,
2003-09-10,93.2,,,,
2003-09-11,92.65,,,,
2003-09-12,91.65,,,,
2003-09-15,88.6,,,,
2003-09-16,88.15,,,,
2003-09-17,89.75,,,,
2003-09-18,86.05,,,,
2003-09-19,86.1,,,,
2003-09-22,85.25,,,,
2003-09-23,86.8,,,,
2003-09-24,91.25,,,,
2003-09-25,90.05,,,,
2003-09-26,91.7,,,,
2003-09-29,91.65,,,,
2003-09-30,93.2,,,,
2003-10-01,92.5,,,,
2003-10-03,93.5,,,,
2003-10-06,96.15,,,,
2003-10-07,100.65,,,,
2003-10-08,105.75,,,,
2003-10-09,115.55,,,,
2003-10-10,112.9,,,,
2003-10-13,120.05,,,,
2003-10-14,117.0,,,,
2003-10-15,115.55,,,,
2003-10-16,116.6,,,,
2003-10-17,114.95,,,,
2003-10-20,110.1,,,,
2003-10-21,107.35,,,,
2003-10-22,106.2,,,,
2003-10-23,107.25,,,,
2003-10-24,109.6,,,,
2003-10-25,110.15,,,,
2003-10-27,108.5,,,,
2003-10-28,108.5,,,,
2003-10-29,117.2,,,,
2003-10-30,121.3,,,,
2003-10-31,124.7,,,,
2003-11-03,126.05,,,,
2003-11-04,124.75,,,,
2003-11-05,127.5,,,,
2003-11-06,123.45,,,,
2003-11-07,121.95,,,,
2003-11-10,123.65,,,,
2003-11-11,126.85,,,,
2003-11-12,126.75,,,,
2003-11-13,123.9,,,,
2003-11-14,123.1,,,,
2003-11-15,125.9,,,,
2003-11-17,128.3,,,,
2003-11-18,132.9,,,,
2003-11-19,129.35,,,,
2003-11-20,125.0,,,,
2003-11-21,125.25,,,,
2003-11-24,126.45,,,,
2003-11-25,126.6,,,,
2003-11-27,127.95,,,,
2003-11-28,127.2,,,,
2003-12-01,130.75,,,,
2003-12-02,129.9,,,,
2003-12-03,132.65,,,,
2003-12-04,131.65,,,,
2003-12-05,130.75,,,,
2003-12-08,130.9,,,,
2003-12-09,132.2,,,,
2003-12-10,131.0,,,,
2003-12-11,130.05,,,,
2003-12-12,138.4,,,,
2003-12-15,141.55,,,,
2003-12-16,140.2,,,,
2003-12-17,141.35,,,,
2003-12-18,140.75,,,,
2003-12-19,144.3,,,,
2003-12-22,152.1,,,,
2003-12-23,151.8,,,,
2003-12-24,158.25,,,,
2003-12-26,160.6,,,,438.6
2003-12-29,159.0,,,,447.8
2003-12-30,152.2,,,,442.4
2003-12-31,153.45,,,,452.05
2004-01-01,156.1,,,,454.45
2004-01-02,160.7,,,,456.4
2004-01-05,167.7,,,,454.85
2004-01-06,164.85,,,,454.45
2004-01-07,162.05,,,,446.45
2004-01-08,167.7,,,,464.75
2004-01-09,166.8,,,,466.35
2004-01-12,165.8,,,,467.65
2004-01-13,164.15,,,,493.95
2004-01-14,165.2,,,,508.85
2004-01-15,166.65,,,,490.55
2004-01-16,167.5,,,,487.5
2004-01-19,159.8,,,,508.3
2004-01-20,143.95,,,,488.6
2004-01-21,130.75,,,,459.05
2004-01-22,120.55,,,,422.3
2004-01-23,126.45,,,,466.3
2004-01-27,129.35,,,,510.55
2004-01-28,130.6,,,,518.1
2004-01-29,128.8,,,,528.9
2004-01-30,123.0,,,,520.4
2004-02-03,112.2,,,,509.6
2004-02-04,121.05,,,,544.4
2004-02-05,121.25,,,,517.0
2004-02-06,124.85,,,,532.0
2004-02-09,128.1,,,,542.1
2004-02-10,127.8,,,,534.2
2004-02-11,130.05,,,,542.4
2004-02-12,130.0,,,,541.1
2004-02-13,130.8,,,,553.9
2004-02-16,131.8,,,,560.15
2004-02-17,131.9,,,,559.3
2004-02-18,129.05,,,,563.5
2004-02-19,120.6,,,,543.8
2004-02-20,122.05,,,,552.1
2004-02-23,121.0,,,,526.95
2004-02-24,117.05,,,,525.95
2004-02-25,112.3,,,,497.95
2004-02-26,113.85,,,,496.45
2004-02-27,115.45,,,,508.85
2004-03-01,116.3,,,,523.0
2004-03-03,119.6,,,,537.05
2004-03-04,118.6,,,,521.45
2004-03-05,119.55,,,,533.05
2004-03-08,123.7,,,,534.55
2004-03-09,122.95,,,,520.45
2004-03-10,120.3,,,,504.2
2004-03-11,118.25,,,,486.55
2004-03-12,119.0,,,,489.3
2004-03-15,115.15,,,,470.05
2004-03-16,113.4,,,,458.85
2004-03-17,112.1,,,,467.3
2004-03-18,107.55,,,,452.05
2004-03-19,110.1,,,,456.8
2004-03-22,102.25,,,,434.65
2004-03-23,102.5,,,,431.8
2004-03-24,105.65,,,,438.25
2004-03-25,108.15,,,,449.45
2004-03-26,119.75,,,,466.35
2004-03-29,125.35,,,,472.95
2004-03-30,120.1,,,,469.5
2004-03-31,126.95,,,,485.85
2004-04-01,128.45,,,,494.7
2004-04-02,128.75,,,,496.45
2004-04-05,130.1,,,,509.25
2004-04-06,128.75,,,,500.65
2004-04-07,131.65,,,,497.85
2004-04-08,131.5,,,,502.35
2004-04-12,138.05,,,,499.15
2004-04-13,138.0,,,,510.5
2004-04-15,141.75,,,,510.15
2004-04-16,145.9,,,,508.8
2004-04-17,145.15,,,,505.6
2004-04-19,140.1,,,,487.95
2004-04-20,145.2,,,,492.1
2004-04-21,147.3,,,,512.5
2004-04-22,145.95,,,,525.2
2004-04-23,144.85,,,,518.8
2004-04-27,138.75,,,,481.35
2004-04-28,136.8,,,,484.65
2004-04-29,141.35,,,,478.65
2004-04-30,138.65,,,,472.4
2004-05-03,137.0,,,,465.45
2004-05-04,138.8,,,,474.45
2004-05-05,141.05,,,,482.15
2004-05-06,145.2,,,,484.65
2004-05-07,145.0,,,,476.75
2004-05-10,140.25,,,,458.2
2004-05-11,134.1,,,,428.65
2004-05-12,130.9,,,,440.5
2004-05-13,132.65,,,,445.1
2004-05-14,117.6,,,,414.25
2004-05-17,105.9,,,,372.9
2004-05-18,115.7,,,,401.25
2004-05-19,125.5,,,,420.9
2004-05-20,127.8,,,,420.85
2004-05-21,129.15,,,,419.95
2004-05-24,130.35,,,,444.7
2004-05-25,133.1,,,,429.25
2004-05-26,134.9,,,,422.05
2004-05-27,134.1,,,,411.05
2004-05-28,128.65,,,,386.9
2004-05-31,122.9,,,,366.7
2004-06-01,127.75,,,,395.25
2004-06-02,130.25,,,,392.6
2004-06-03,129.6,,,,375.1
2004-06-04,130.25,,,,390.9
2004-06-07,132.2,,,,395.8
2004-06-08,130.3,,,,406.7
2004-06-09,130.55,,,,412.35
2004-06-10,136.25,,,,405.7
2004-06-11,132.4,,,,393.5
2004-06-14,130.85,,,,387.5
2004-06-15,128.25,,,,396.2
2004-06-16,126.65,,,,389.8
2004-06-17,127.3,,,,402.2
2004-06-18,125.85,,,,397.4
2004-06-21,124.25,,,,390.75
2004-06-22,118.8,,,,385.3
2004-06-23,112.95,,,,371.0
2004-06-24,111.5,,,,372.0
2004-06-25,116.15,,,,380.15
2004-06-28,120.2,,,,384.35
2004-06-29,117.7,,,,381.55
2004-06-30,117.85,,,,380.3
2004-07-01,119.8,,,,389.5
2004-07-02,119.55,,,,385.3
2004-07-05,116.4,,,,377.75
2004-07-06,119.2,,,,384.9
2004-07-07,123.4,,,,392.55
2004-07-08,117.25,,,,394.5
2004-07-09,120.45,,,,415.45
2004-07-12,123.6,,,,425.1
2004-07-13,122.9,,,,405.2
2004-07-14,121.45,,,,398.2
2004-07-15,121.0,,,,407.2
2004-07-16,123.1,,,,413.75
2004-07-19,122.2,,,,407.65
2004-07-20,119.4,,,,401.65
2004-07-21,119.3,,,,403.5
2004-07-22,120.7,,,,400.5
2004-07-23,118.2,,,,408.8
2004-07-26,118.35,,,,418.75
2004-07-27,117.35,,,,414.0
2004-07-28,114.95,,,,413.4
2004-07-29,117.95,,,,405.4
2004-07-30,119.0,,,,423.1
2004-08-02,119.4,,,,424.9
2004-08-03,117.9,,,,427.7
2004-08-04,117.15,,,,425.95
2004-08-05,123.45,,,,435.95
2004-08-06,121.0,,,,425.2
2004-08-09,120.3,,,,426.25
2004-08-10,120.5,,,,433.65
2004-08-11,118.8,,,,421.75
2004-08-12,120.0,,,,409.05
2004-08-13,119.05,,,,400.7
2004-08-16,121.45,,,,393.7
2004-08-17,124.5,,,,394.5
2004-08-18,125.25,,,,386.1
2004-08-19,125.35,,,,396.25
2004-08-20,123.75,,,,382.4
2004-08-23,124.4,,,,372.95
2004-08-24,128.55,,,,381.65
2004-08-25,127.4,,,987.95,383.15
2004-08-26,128.1,,,979.0,383.6
2004-08-27,129.3,,,962.65,377.0
2004-08-30,125.1,,,986.75,389.05
2004-08-31,124.05,,,988.1,390.6
2004-09-01,123.3,,,987.9,392.65
2004-09-02,121.5,,,993.65,386.45
2004-09-03,121.6,,,997.85,383.65
2004-09-06,123.15,,,994.85,391.85
2004-09-07,123.5,,,995.6,392.15
2004-09-08,125.95,,,993.7,399.15
2004-09-09,124.3,,,979.95,394.85
2004-09-10,124.1,,,988.8,395.7
2004-09-13,124.2,,,1003.5,393.8
2004-09-14,123.45,,,1015.65,390.7
2004-09-15,125.55,,,1006.1,385.95
2004-09-16,125.25,,,1008.45,389.05
2004-09-17,126.05,,,1024.5,405.7
2004-09-20,125.2,,,1022.9,411.05
2004-09-21,127.0,,,1045.8,413.8
2004-09-22,126.6,,,1052.05,412.55
2004-09-23,124.6,,,1030.25,410.1
2004-09-24,127.25,,,1028.8,411.65
2004-09-27,127.85,,,1020.75,409.7
2004-09-28,128.2,,,1015.55,396.2
2004-09-29,130.55,,,1031.0,395.35
2004-09-30,131.75,,,1027.1,403.25
2004-10-01,132.35,,,1047.7,417.45
2004-10-04,132.2,,,1076.5,422.2
2004-10-05,131.8,,,1080.7,437.1
2004-10-06,132.3,,,1081.6,427.15
2004-10-07,134.3,,,1097.1,429.7
2004-10-08,136.75,,,1098.05,423.65
2004-10-09,137.45,,,1100.65,424.25
2004-10-11,135.3,,,1089.3,415.9
2004-10-12,131.8,,,1084.45,406.95
2004-10-14,130.95,,,1116.2,406.7
2004-10-15,130.15,,,1126.0,402.8
2004-10-18,130.85,,,1137.25,405.85
2004-10-19,127.85,,,1143.2,416.25
2004-10-20,127.05,,,1133.25,411.45
2004-10-21,127.75,,,1125.55,409.6
2004-10-25,126.15,,,1117.35,392.95
2004-10-26,126.55,,,1137.2,403.3
2004-10-27,125.3,,,1139.9,409.05
2004-10-28,129.05,,,1165.95,418.15
2004-10-29,128.35,,,1156.25,416.75
2004-11-01,128.0,,,1170.65,415.8
2004-11-02,128.6,,,1159.7,419.4
2004-11-03,127.5,,,1175.2,419.5
2004-11-04,127.0,,,1170.4,417.7
2004-11-05,126.6,,,1165.45,420.55
2004-11-08,125.9,,,1184.15,429.65
2004-11-09,128.85,,,1188.4,425.15
2004-11-10,129.7,,,1194.35,428.9
2004-11-11,128.45,,,1196.25,431.35
2004-11-12,130.75,,,1196.75,430.25
2004-11-16,138.55,,,1190.9,439.6
2004-11-17,146.85,,,1205.4,445.05
2004-11-18,147.4,,,1231.0,444.85
2004-11-19,143.1,,,1217.1,435.85
2004-11-22,145.4,,,1222.45,431.2
2004-11-23,145.55,,,1235.55,444.05
2004-11-24,145.7,,,1233.9,458.25
2004-11-25,146.2,,,1216.85,467.0
2004-11-29,146.45,,,1243.9,490.0
2004-11-30,145.8,,,1274.65,483.6
2004-12-01,148.65,,,1261.55,479.45
2004-12-02,150.4,,,1242.6,490.2
2004-12-03,148.4,,,1236.75,492.7
2004-12-06,150.4,,,1214.55,495.3
2004-12-07,153.2,,,1218.25,493.25
2004-12-08,157.1,,,1200.8,483.5
2004-12-09,164.0,,,1211.45,489.95
2004-12-10,161.9,,,1225.65,483.55
2004-12-13,160.3,,,1236.15,482.1
2004-12-14,160.2,,,1233.15,487.35
2004-12-15,157.45,,,1245.5,494.65
2004-12-16,159.7,,,1262.65,501.15
2004-12-17,160.9,,,1256.5,493.65
2004-12-20,157.8,,,1262.55,494.1
2004-12-21,162.95,,,1272.7,503.75
2004-12-22,164.95,,,1240.15,503.6
2004-12-23,165.95,,,1227.85,510.5
2004-12-24,165.9,,,1267.95,512.15
2004-12-27,170.2,,,1270.55,512.0
2004-12-28,168.7,,,1309.35,510.5
2004-12-29,164.25,,,1320.25,508.0
2004-12-30,165.1,,,1296.65,496.95
2004-12-31,165.5,,,1335.45,505.25
2005-01-03,164.65,,,1353.25,520.45
2005-01-04,164.4,,,1341.25,519.8
2005-01-05,159.65,,,1325.0,503.7
2005-01-06,157.35,,,1320.45,493.2
2005-01-07,157.85,,,1339.95,492.75
2005-01-10,158.55,,,1327.45,475.0
2005-01-11,153.75,,,1313.75,480.15
2005-01-12,147.55,,,1298.05,473.65
2005-01-13,154.6,,,1292.9,487.3
2005-01-14,149.85,,,1296.4,483.1
2005-01-17,148.6,,,1263.25,472.85
2005-01-18,153.25,,,1263.85,468.2
2005-01-19,154.6,,,1255.4,461.25
2005-01-20,154.35,,,1243.7,472.55
2005-01-24,150.85,,,1220.65,462.25
2005-01-25,154.4,,,1235.45,478.35
2005-01-27,157.3,,,1240.55,480.6
2005-01-28,159.55,,,1289.2,492.0
2005-01-31,157.85,,,1300.4,504.4
2005-02-01,164.25,,,1315.25,492.7
2005-02-02,159.95,,,1308.95,485.55
2005-02-03,161.6,,,1311.1,493.2
2005-02-04,165.35,,,1306.45,490.5
2005-02-07,162.9,,,1313.75,492.65
2005-02-08,163.15,,,1316.0,492.3
2005-02-09,167.85,,,1332.8,499.95
2005-02-10,170.05,,,1332.65,500.4
2005-02-11,170.1,,,1381.75,504.05
2005-02-14,168.1,,,1409.65,508.35
2005-02-15,165.95,,,1381.35,507.55
2005-02-16,166.7,,,1368.15,491.85
2005-02-17,163.7,,,1381.85,488.6
2005-02-18,165.0,,,1375.0,478.6
2005-02-21,160.95,,,1365.55,477.0
2005-02-22,161.3,,,1363.45,483.3
2005-02-23,160.65,,,1374.95,478.3
2005-02-24,159.2,,,1367.95,471.8
2005-02-25,158.85,,,1364.05,470.15
2005-02-28,156.65,,,1380.9,475.95
2005-03-01,158.2,,,1357.45,465.35
2005-03-02,160.3,,,1368.0,463.55
2005-03-03,166.45,,,1389.55,479.1
2005-03-04,162.4,,,1392.25,487.4
2005-03-07,161.85,,,1400.2,479.0
2005-03-08,160.8,,,1413.95,482.35
2005-03-09,157.55,,,1407.5,468.3
2005-03-10,157.75,,,1399.55,467.85
2005-03-11,155.75,,,1427.45,462.35
2005-03-14,155.7,,,1451.85,464.85
2005-03-15,153.25,,,1442.65,456.4
2005-03-16,153.65,,,1452.05,456.85
2005-03-17,152.85,,,1460.95,453.2
2005-03-18,152.4,,,1468.7,460.95
2005-03-21,151.55,,,1456.45,450.65
2005-03-22,150.55,,,1443.55,434.5
2005-03-23,148.75,,,1421.25,423.15
2005-03-24,147.1,,,1384.35,416.1
2005-03-28,142.9,,,1392.4,417.95
2005-03-29,142.65,,,1370.9,407.9
2005-03-30,146.2,,,1390.55,411.2
2005-03-31,151.6,,,1432.05,413.7
2005-04-01,151.7,,,1450.95,433.2
2005-04-04,150.6,,,1427.75,425.35
2005-04-05,154.35,,,1425.45,406.4
2005-04-06,156.0,,,1441.35,412.25
2005-04-07,155.7,,,1425.2,422.05
2005-04-08,155.4,,,1393.55,422.7
2005-04-11,153.05,,,1363.6,418.9
2005-04-12,153.6,,,1382.0,420.9
2005-04-13,153.7,,,1401.6,424.3
2005-04-15,149.95,,,1319.0,410.1
2005-04-18,149.6,,,1318.65,420.75
2005-04-19,149.75,,,1208.7,415.25
2005-04-20,148.0,,,1116.2,432.65
2005-04-21,151.1,,,1142.4,439.5
2005-04-22,154.8,,,1166.75,437.1
2005-04-25,152.2,,,1156.95,444.3
2005-04-26,152.8,,,1136.7,434.45
2005-04-27,152.55,,,1115.65,433.15
2005-04-28,153.9,,,1114.8,427.85
2005-04-29,151.95,,,1131.1,413.5
2005-05-02,152.6,,,1128.9,418.75
2005-05-03,157.6,,,1108.6,424.3
2005-05-04,157.5,,,1120.85,418.25
2005-05-05,157.95,,,1136.85,420.3
2005-05-06,158.2,,,1167.5,425.35
2005-05-09,161.5,,,1175.25,437.1
2005-05-10,159.35,,,1152.5,428.15
2005-05-11,158.75,,,1149.1,429.3
2005-05-12,158.95,,,1146.75,433.4
2005-05-13,158.05,,,1148.6,432.5
2005-05-16,163.2,,,1154.3,448.7
2005-05-17,163.05,,,1150.55,446.65
2005-05-18,161.55,,,1142.7,436.8
2005-05-19,164.15,,,1162.5,435.75
2005-05-20,162.95,,,1169.65,432.1
2005-05-23,163.1,,,1223.8,432.95
2005-05-24,163.95,,,1234.85,445.45
2005-05-25,165.8,,,1260.55,443.5
2005-05-26,177.7,,,1290.05,450.2
2005-05-27,175.3,,,1269.2,440.95
2005-05-30,182.5,,,1319.1,432.1
2005-05-31,178.5,,,1334.25,433.05
2005-06-01,182.1,,,1304.5,438.35
2005-06-02,181.95,,,1268.55,436.6
2005-06-03,182.4,,,1293.15,438.4
2005-06-04,182.65,,,1281.6,437.1
2005-06-06,180.05,,,1280.4,436.1
2005-06-07,181.15,,,1277.65,436.0
2005-06-08,179.85,,,1292.1,438.25
2005-06-09,180.35,,,1277.3,435.3
2005-06-10,182.2,,,1266.15,422.75
2005-06-13,178.95,,,1271.65,423.95
2005-06-14,177.8,,,1266.05,419.9
2005-06-15,177.35,,,1272.15,422.5
2005-06-16,173.0,,,1277.7,427.2
2005-06-17,171.25,,,1267.65,419.45
2005-06-20,170.2,,,1295.9,413.95
2005-06-21,172.15,,,1305.1,417.55
2005-06-22,169.8,,,1333.35,425.5
2005-06-23,171.9,,,1307.4,426.85
2005-06-24,174.15,,,1325.75,430.75
2005-06-27,172.85,,,1316.45,432.95
2005-06-28,173.9,,,1323.55,417.55
2005-06-29,169.5,,,1332.55,429.75
2005-06-30,165.2,,,1358.1,425.45
2005-07-01,169.15,,,1352.4,428.05
2005-07-04,172.05,,,1359.05,427.0
2005-07-05,170.4,,,1320.2,443.4
2005-07-06,171.65,,,1323.1,443.1
2005-07-07,170.45,,,1309.65,436.75
2005-07-08,172.1,,,1311.1,435.1
2005-07-11,172.8,,,1326.05,448.7
2005-07-12,174.2,,,1285.9,467.7
2005-07-13,180.35,,,1270.75,461.0
2005-07-14,187.45,,,1225.0,455.5
2005-07-15,185.05,,,1248.45,463.8
2005-07-18,189.95,,,1322.2,468.55
2005-07-19,186.7,,,1319.15,476.75
2005-07-20,196.5,,,1308.25,470.1
2005-07-21,191.25,,,1290.3,461.25
2005-07-22,191.85,,,1293.95,471.55
2005-07-25,188.3,,,1284.35,473.55
2005-07-26,186.35,,,1265.25,478.05
2005-07-27,186.45,,,1284.5,480.25
2005-07-29,180.9,,,1268.8,480.9
2005-08-01,185.8,,,1252.2,501.05
2005-08-02,185.4,,,1290.3,526.9
2005-08-03,186.65,,,1300.75,510.6
2005-08-04,189.15,,,1295.25,501.65
2005-08-05,190.5,,,1285.4,502.75
2005-08-08,185.1,,,1283.05,478.55
2005-08-09,183.7,,,1284.4,471.45
2005-08-10,186.4,,,1313.05,481.0
2005-08-11,187.15,,,1312.85,497.3
2005-08-12,188.25,,,1282.85,499.35
2005-08-16,190.6,,,1269.05,492.85
2005-08-17,192.2,,,1299.15,494.35
2005-08-18,188.1,,,1313.7,492.95
2005-08-19,187.1,,,1325.35,490.65
2005-08-22,185.85,,,1317.85,477.0
2005-08-23,184.1,,,1316.05,477.85
2005-08-24,184.45,,,1295.7,473.35
2005-08-25,182.9,,,1323.65,469.25
2005-08-26,185.2,,,1364.75,472.65
2005-08-29,182.65,,,1355.35,464.85
2005-08-30,186.3,,,1384.35,466.8
2005-08-31,188.3,,,1404.85,461.45
2005-09-01,189.45,,,1424.25,469.3
2005-09-02,187.85,,,1427.2,492.7
2005-09-05,188.0,,,1410.25,495.45
2005-09-06,195.2,,,1398.45,495.4
2005-09-08,196.35,,,1406.1,511.25
2005-09-09,193.8,,,1391.95,512.15
2005-09-12,199.75,,,1430.2,510.3
2005-09-13,199.6,,,1422.4,515.3
2005-09-14,196.0,,,1400.15,523.35
2005-09-15,209.35,,,1449.9,520.4
2005-09-16,205.9,,,1457.6,523.8
2005-09-19,205.95,,,1454.15,527.9
2005-09-20,202.15,,,1470.45,522.35
2005-09-21,197.15,,,1453.65,517.65
2005-09-22,185.15,,,1401.45,500.15
2005-09-23,187.2,,,1412.45,512.4
2005-09-26,194.2,,,1465.9,520.35
2005-09-27,194.75,,,1462.3,546.1
2005-09-28,195.35,,,1469.5,536.9
2005-09-29,192.6,,,1472.85,535.95
2005-09-30,191.9,,,1482.35,534.25
2005-10-03,200.95,,,1497.9,553.4
2005-10-04,201.6,,,1489.75,568.8
2005-10-05,200.85,,,1470.0,571.2
2005-10-06,196.65,,,1424.65,555.5
2005-10-07,195.4,,,1444.8,546.3
2005-10-10,194.15,,,1448.5,539.15
2005-10-11,192.6,,,1467.75,558.8
2005-10-13,191.15,,,1441.3,540.75
2005-10-14,187.9,,,1424.05,534.45
2005-10-17,190.35,384.35,,1434.15,526.8
2005-10-18,187.35,374.85,,1440.95,519.6
2005-10-19,182.95,361.55,,1401.6,503.8
2005-10-20,179.6,358.6,,1416.35,501.9
2005-10-21,178.3,367.4,,1428.25,512.85
2005-10-24,178.05,352.3,,1407.5,517.85
2005-10-25,179.2,350.5,,1440.0,520.15
2005-10-26,181.6,346.9,,1422.25,498.4
2005-10-27,179.05,337.6,,1401.3,484.25
2005-10-28,182.3,330.8,,1362.15,461.6
2005-10-31,191.25,339.4,,1401.25,472.0
2005-11-01,191.1,340.15,,1409.6,485.2
2005-11-02,193.0,348.95,,1429.0,480.75
2005-11-07,195.35,363.65,,1464.75,493.1
2005-11-08,195.65,362.1,,1477.0,501.25
2005-11-09,195.25,362.75,,1456.8,496.1
2005-11-10,199.85,363.35,,1469.75,498.6
2005-11-11,199.15,371.3,,1482.65,513.65
2005-11-14,198.8,365.6,,1510.3,513.65
2005-11-16,199.6,367.55,,1511.7,519.2
2005-11-17,199.2,367.05,,1507.65,530.95
2005-11-18,201.25,370.2,,1526.95,545.95
2005-11-21,204.7,360.8,,1518.65,545.15
2005-11-22,202.25,351.1,,1499.85,537.2
2005-11-23,204.25,342.65,,1516.65,550.25
2005-11-24,215.8,342.4,,1524.25,556.3
2005-11-25,217.8,342.25,,1533.7,573.7
2005-11-26,217.95,344.2,,1538.85,572.85
2005-11-28,217.25,344.75,,1547.65,586.55
2005-11-29,215.25,347.9,,1545.35,576.55
2005-11-30,212.2,349.7,,1521.1,555.8
2005-12-01,214.3,350.3,,1550.1,572.8
2005-12-02,215.1,357.05,,1550.0,567.5
2005-12-05,222.15,354.1,,1531.35,555.8
2005-12-06,218.45,351.15,,1554.0,548.75
2005-12-07,219.5,349.7,,1595.55,560.5
2005-12-08,219.0,347.7,,1616.55,565.3
2005-12-09,221.2,356.05,,1682.7,576.15
2005-12-12,219.75,363.05,,1650.2,591.85
2005-12-13,221.35,369.55,,1667.6,625.55
2005-12-14,223.3,378.15,,1683.9,616.75
2005-12-15,222.85,368.85,,1682.8,611.2
2005-12-16,225.4,367.9,,1714.4,619.1
2005-12-19,224.5,380.05,,1734.55,623.15
2005-12-20,222.25,374.45,,1693.5,632.65
2005-12-21,219.9,375.35,,1686.1,627.5
2005-12-22,219.9,381.5,,1684.7,635.55
2005-12-23,221.95,368.5,,1671.75,639.35
2005-12-26,218.7,368.6,,1662.9,637.1
2005-12-27,230.15,375.3,,1698.15,659.55
2005-12-28,227.05,371.05,,1685.65,641.95
2005-12-29,226.3,370.35,,1710.05,656.05
2005-12-30,235.0,379.95,,1702.85,653.4
2006-01-02,249.55,379.0,,1687.6,639.55
2006-01-03,249.1,386.2,,1733.2,645.45
2006-01-04,248.55,384.25,,1743.1,659.2
2006-01-05,247.05,380.4,,1732.35,647.05
2006-01-06,249.0,384.2,,1705.6,647.1
2006-01-09,251.65,380.05,,1688.95,645.45
2006-01-10,247.2,372.25,,1672.5,636.45
2006-01-12,245.45,369.3,,1673.7,641.95
2006-01-13,244.3,367.15,,1651.75,643.7
2006-01-16,242.65,356.25,,1608.75,640.95
2006-01-17,238.85,348.6,,1623.4,629.4
2006-01-18,240.55,351.15,,1619.55,617.2
2006-01-19,246.2,360.45,,1650.35,641.05
2006-01-20,244.45,362.15,,1644.0,660.9
2006-01-23,239.75,357.1,,1622.15,644.8
2006-01-24,240.65,364.45,,1642.6,663.55
2006-01-25,234.75,363.25,,1651.2,675.85
2006-01-27,240.5,395.35,,1659.15,690.8
2006-01-30,242.1,396.95,,1658.9,688.15
2006-01-31,242.75,404.45,,1670.4,708.45
2006-02-01,235.45,397.5,,1666.65,706.9
2006-02-02,235.15,402.05,,1636.8,706.8
2006-02-03,233.45,400.85,,1630.8,718.35
2006-02-06,237.65,406.9,,1679.05,733.65
2006-02-07,244.6,408.75,,1674.1,764.65
2006-02-08,245.85,392.25,,1662.5,751.45
2006-02-10,248.85,389.25,,1669.6,754.15
2006-02-13,253.2,392.15,,1651.0,791.45
2006-02-14,251.45,383.5,,1618.55,766.7
2006-02-15,250.2,387.85,,1619.35,770.3
2006-02-16,250.55,391.8,,1629.15,800.5
2006-02-17,248.4,386.8,,1625.0,773.35
2006-02-20,245.1,395.15,,1649.85,782.15
